reporter,partner,year,export_usd,import_usd,trade_value,source,data_type,verification_status,currency,unit,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,dataset_version,integration_timestamp,data_authenticity,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,product_description,data_source,collection_timestamp,reporter_iso,partner_iso,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted
KHM,NZL,2023,72.96,48.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,121.6,24.32,358.37,836.2,16700000.0,5100000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323416,KHM,NZL,4110.652746,1814.3872084,79822.7667,4581.2278556,31613.6659,28147.85286,17.4238805,1665590000.0,1110400000.0,,,1.628433333,48838.145033,230431.6508,44546.482974,252631.7148,237964.3934,5.172836,4476610000.0,2984370000.0,,
KHM,BRN,2010,9.23,6.16,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,15.39,3.08,233.34,233.34,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323420,KHM,BRN,4184.9166667,775.29051235,38881.96357,2681.380475,11242.27529,13710.92277,14.500726,10394736.45,5833766.91,7.65,15.47,1.3635094737,34937.961369,26331.28644,67114.806949,13707.28026,12334.41748,0.392332,3344589.07,8983212.87,1.2,2.69
KHM,BRN,2011,22.84,15.23,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,38.07,7.61,312.35,312.35,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323423,KHM,BRN,4058.5,871.41911637,41630.75118,2827.6796505,12829.54114,14680.22604,14.722584,14908553.72,7929788.58,6.76,15.23,1.25791302,46383.730453,27317.47695,68398.256209,18525.12853,12796.38068,0.3993885,6578067.06,12479651.6,1.62,4.1
KHM,BRN,2012,10.53,7.02,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,17.56,3.51,209.49,209.49,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323427,KHM,BRN,4033.0,940.40567449,44675.35185,2989.3005196,14054.44321,15753.84169,14.9450855,15562910.59,9303921.26,12.06,14.94,1.2495670165,46968.655021,27566.84226,67972.877417,19048.44334,12913.19137,0.4055565,7091004.52,13322471.33,1.57,2.88
KHM,BRN,2013,26.45,17.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,44.09,8.82,445.62,445.62,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323430,KHM,BRN,4027.25,1003.8090382,47961.96789,3161.5894437,15227.9914,16912.79908,15.1702075,21356035.77,10688885.62,6.87,15.46,1.25116567,44003.486413,26980.76333,65614.377678,18094.32162,12638.65324,0.411202,8411525.98,11208752.1,1.29,2.6
KHM,BRN,2014,46.54,31.03,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,77.57,15.51,588.7,588.7,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323433,KHM,BRN,4037.5,1084.8125427,51387.68554,3337.5623935,16702.61084,18120.80778,15.3967715,18919015.18,12834555.05,5.51,14.97,1.267040123,41026.472074,26303.99066,63116.878468,17097.80275,12321.63126,0.4167505,6155924.88,10291549.67,0.07,2.67
KHM,BRN,2015,49.07,32.72,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,81.79,16.36,505.86,505.86,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323436,KHM,BRN,4067.75,1155.3264342,54967.24782,3518.2977972,18049.95429,19383.06661,15.6232505,19831040.31,14590895.43,6.27,15.26,1.374910845,30625.152299,26200.77808,62056.050297,12930.29149,12273.28318,0.4222115,5753928.35,6318887.29,0.09,2.65
KHM,BRN,2016,41.02,27.35,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,68.37,13.67,189.33,189.33,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323439,KHM,BRN,4058.6945789,1262.6630041,58778.29969,3707.7543757,20016.74786,20726.95547,15.852803,18592725.14,17211901.25,5.75,13.71,1.3813468769,26663.765799,25551.54435,59760.747748,11400.46636,11969.16132,0.427564,3538347.0,4767135.39,0.78,2.65
KHM,BRN,2017,24.88,16.58,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,41.46,8.29,188.96,188.96,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323442,KHM,BRN,4050.579986,1379.7478152,62890.96072,3912.7420658,22177.20059,22177.20059,16.0733725,21919436.54,18015782.4,6.2,14.22,1.380891164,28024.419094,25891.02282,59826.011895,12128.1839,12128.1839,0.432772,3046020.25,5594273.15,0.11,2.74
KHM,BRN,2018,48.94,32.63,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,81.57,16.31,483.33,483.33,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323446,KHM,BRN,4051.1669003,1509.8295566,67588.39299,4153.0187533,24571.75358,23833.65322,16.2745215,28829437.62,20492360.28,6.56,14.57,1.3489185654,30988.221293,25904.54772,59168.537275,13566.93767,12134.5194,0.4378095,5290251.13,6803968.36,0.06,2.41
KHM,BRN,2019,52.09,34.73,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,86.82,17.36,604.26,604.26,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323449,KHM,BRN,4061.1489631,1643.6436116,72356.15051,4390.1957339,27089.39003,25514.90461,16.481304,29227312.37,25971672.21,5.57,13.75,1.3642185141,30426.573078,26906.82313,60781.655214,13469.23537,12604.01729,0.44268,4251197.39,6740896.98,0.14,2.64
KHM,BRN,2020,45.96,30.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,76.6,15.32,603.72,603.72,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323453,KHM,BRN,4092.783219,1546.9097416,70115.99922,4192.1682648,25872.79789,24724.96145,16.7254735,26384611.6,25166569.35,6.29,12.88,1.37970343,26834.389203,27211.83171,60821.678217,12005.79965,12746.89307,0.4474035,4012124.78,7358979.7,0.19,3.13
KHM,BRN,2021,15.14,10.09,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,25.23,5.05,390.35,390.35,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323456,KHM,BRN,4098.722795,1588.3454643,72237.98236,4255.7253585,26961.06115,25473.23505,16.9743055,37816122.97,29706982.66,6.79,13.14,1.343806963,31006.997956,26778.95607,59282.1359,14006.49662,12544.12026,0.4517205,5952745.83,10458199.96,0.2,2.75
KHM,BRN,2022,43.87,29.25,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,73.12,14.62,753.81,753.81,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323459,KHM,BRN,4102.037865,1715.2251819,76023.11559,4419.5057309,29504.82932,26807.98424,17.2017235,1678930000.0,1119290000.0,,,1.378956397,36632.968326,26342.90588,57849.517546,16681.53647,12339.86039,0.4553695,1647950000.0,1098620000.0,,
KHM,BRN,2023,52.14,34.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,86.89,17.38,409.4,409.4,16700000.0,400000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323463,KHM,BRN,4110.652746,1814.3872084,79822.7667,4581.2278556,31613.6659,28147.85286,17.4238805,1665590000.0,1110400000.0,,,1.343079601,32961.388151,26713.43664,58205.739075,15127.57965,12513.42886,0.4589485,1289480000.0,859650000.0,,
KHM,IDN,2010,109.37,72.91,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,182.28,36.46,330.92,1103.08,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323466,KHM,IDN,4184.9166667,775.29051235,38881.96357,2681.380475,11242.27529,13710.92277,14.500726,10394736.45,5833766.91,7.65,15.47,9090.4333333,3065.6834853,2004021.29,8136.3296324,755094.158,703257.6219,246.305322,147018229.89,179646099.59,4.59,6.95
KHM,IDN,2011,18.46,12.31,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,30.77,6.15,169.54,565.14,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323469,KHM,IDN,4058.5,871.41911637,41630.75118,2827.6796505,12829.54114,14680.22604,14.722584,14908553.72,7929788.58,6.76,15.23,8770.433333,3579.4644264,2127665.08,8528.7401575,892969.105,746647.0999,249.470032,189547794.73,226263991.48,4.06,6.88
KHM,IDN,2012,105.58,70.39,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,175.97,35.19,234.32,781.05,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323472,KHM,IDN,4033.0,940.40567449,44675.35185,2989.3005196,14054.44321,15753.84169,14.9450855,15562910.59,9303921.26,12.06,14.94,9386.6291667,3632.272539,2255964.361,8927.4931898,917869.913,791670.298,252.698525,205799561.56,218738413.23,4.46,7.07
KHM,IDN,2013,137.19,91.46,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,228.64,45.73,139.73,465.75,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323475,KHM,IDN,4027.25,1003.8090382,47961.96789,3161.5894437,15227.9914,16912.79908,15.1702075,21356035.77,10688885.62,6.87,15.46,10461.24,3566.6028531,2381334.249,9307.4508195,912524.137,835665.5039,255.8524665,204963295.75,211495216.32,4.75,7.37
KHM,IDN,2014,116.43,77.62,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,194.06,38.81,184.01,613.36,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323479,KHM,IDN,4037.5,1084.8125427,51387.68554,3337.5623935,16702.61084,18120.80778,15.3967715,18919015.18,12834555.05,5.51,14.97,11865.2113,3441.0680864,2500559.757,9659.2432042,890814.756,877504.5042,258.877399,195376514.17,202220508.73,4.2,6.88
KHM,IDN,2015,118.96,79.31,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,198.27,39.65,592.76,1975.86,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323482,KHM,IDN,4067.75,1155.3264342,54967.24782,3518.2977972,18049.95429,19383.06661,15.6232505,19831040.31,14590895.43,6.27,15.26,13389.41294,3288.2226985,2622495.112,10017.198758,860854.233,920294.4527,261.799249,156079173.31,177048641.78,5.29,7.92
KHM,IDN,2016,133.25,88.83,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,222.08,44.42,148.26,494.18,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323485,KHM,IDN,4058.6945789,1262.6630041,58778.29969,3707.7543757,20016.74786,20726.95547,15.852803,18592725.14,17211901.25,5.75,13.71,13308.326802,3521.4694344,2754487.105,10408.925597,931877.364,966613.509,264.627418,148558661.51,169139141.75,4.86,7.82
KHM,IDN,2017,160.72,107.15,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,267.87,53.57,392.91,1309.69,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323488,KHM,IDN,4050.579986,1379.7478152,62890.96072,3912.7420658,22177.20059,22177.20059,16.0733725,21919436.54,18015782.4,6.2,14.22,13380.83388,3798.8832611,2894133.703,10825.396976,1015618.744,1015618.744,267.346658,163135669.15,196117537.93,4.9,7.84
KHM,IDN,2018,159.82,106.55,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,266.37,53.27,136.05,453.49,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323491,KHM,IDN,4051.1669003,1509.8295566,67588.39299,4153.0187533,24571.75358,23833.65322,16.2745215,28829437.62,20492360.28,6.56,14.57,14236.938773,3860.9535238,3043884.618,11275.657705,1042271.533,1068169.819,269.9518465,186547509.4,212110525.57,4.59,8.3
KHM,IDN,2019,111.48,74.32,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,185.8,37.16,220.05,733.49,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323495,KHM,IDN,4061.1489631,1643.6436116,72356.15051,4390.1957339,27089.39003,25514.90461,16.481304,29227312.37,25971672.21,5.57,13.75,14147.671361,4106.9485603,3196665.944,11731.341355,1119099.871,1121784.335,272.489381,173708752.76,199677042.34,5.92,8.75
KHM,IDN,2020,85.54,57.02,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,142.56,28.51,412.08,1373.58,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323498,KHM,IDN,4092.783219,1546.9097416,70115.99922,4192.1682648,25872.79789,24724.96145,16.7254735,26384611.6,25166569.35,6.29,12.88,14582.20347,3853.7028959,3130638.431,11391.808901,1059054.843,1098613.747,274.8148655,145945189.94,187775204.63,4.7,8.11
KHM,IDN,2021,13.88,9.26,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,23.14,4.63,715.52,2385.07,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323502,KHM,IDN,4098.722795,1588.3454643,72237.98236,4255.7253585,26961.06115,25473.23505,16.9743055,37816122.97,29706982.66,6.79,13.14,14308.1439,4287.1578375,3246567.706,11730.707276,1186505.456,1139296.023,276.758053,202125597.34,264351623.59,4.3,7.62
KHM,IDN,2022,107.79,71.86,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,179.65,35.93,591.06,1970.22,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323505,KHM,IDN,4102.037865,1715.2251819,76023.11559,4419.5057309,29504.82932,26807.98424,17.2017235,1678930000.0,1119290000.0,,,14849.85394,4730.8314018,3418914.837,12261.623056,1319100.22,1199776.634,278.8305285,5351580000.0,3567730000.0,,
KHM,IDN,2023,36.24,24.16,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,60.4,12.08,555.47,1851.58,16700000.0,270000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323509,KHM,IDN,4110.652746,1814.3872084,79822.7667,4581.2278556,31613.6659,28147.85286,17.4238805,1665590000.0,1110400000.0,,,15236.88466,4876.4033313,3591505.274,12772.518314,1371196.177,1260342.628,281.1900665,5212160000.0,3474770000.0,,
KHM,LAO,2010,10.87,7.25,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,18.12,3.62,156.31,104.21,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323512,KHM,LAO,4184.9166667,775.29051235,38881.96357,2681.380475,11242.27529,13710.92277,14.500726,10394736.45,5833766.91,7.65,15.47,8254.1630297,1125.9165149,30701.75659,4846.9870973,7131.773633,10253.27993,6.334194,3398448.07,2062992.44,2.41,7.36
KHM,LAO,2011,23.81,15.87,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,39.68,7.94,292.16,194.77,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323515,KHM,LAO,4058.5,871.41911637,41630.75118,2827.6796505,12829.54114,14680.22604,14.722584,14908553.72,7929788.58,6.76,15.23,8029.262555,1361.5474773,33169.76417,5161.3319303,8750.107402,11077.50549,6.42659,4519281.66,3015056.68,2.27,7.62
KHM,LAO,2012,14.36,9.58,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,23.94,4.79,518.96,345.98,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323518,KHM,LAO,4033.0,940.40567449,44675.35185,2989.3005196,14054.44321,15753.84169,14.9450855,15562910.59,9303921.26,12.06,14.94,8006.5820319,1563.5654745,35832.00209,5496.5674205,10192.84893,11966.59698,6.518978,6109890.13,3234883.33,2.14,10.96
KHM,LAO,2013,6.45,4.3,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,10.75,2.15,142.06,94.71,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323521,KHM,LAO,4027.25,1003.8090382,47961.96789,3161.5894437,15227.9914,16912.79908,15.1702075,21356035.77,10688885.62,6.87,15.46,7833.22999,1812.5178818,38707.98616,5854.7473922,11983.25263,12927.07198,6.6113845,6834312.11,3919282.08,2.82,8.97
KHM,LAO,2014,12.33,8.22,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,20.55,4.11,642.26,428.17,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323525,KHM,LAO,4037.5,1084.8125427,51387.68554,3337.5623935,16702.61084,18120.80778,15.3967715,18919015.18,12834555.05,5.51,14.97,8042.42157,1981.0396437,41654.42391,6214.1366829,13279.24848,13911.07598,6.7031715,7412382.73,4664523.42,1.16,6.4
KHM,LAO,2015,31.04,20.7,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,51.74,10.35,522.63,348.42,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323528,KHM,LAO,4067.75,1155.3264342,54967.24782,3518.2977972,18049.95429,19383.06661,15.6232505,19831040.31,14590895.43,6.27,15.26,8127.610598,2121.0133915,44682.72796,6569.3997078,14426.38119,14922.42036,6.8016455,6804900.39,4290272.36,1.32,6.74
KHM,LAO,2016,13.14,8.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,21.9,4.38,647.58,431.72,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323531,KHM,LAO,4058.6945789,1262.6630041,58778.29969,3707.7543757,20016.74786,20726.95547,15.852803,18592725.14,17211901.25,5.75,13.71,8124.3667562,2303.2204742,47820.72277,6921.7093367,15912.49537,15970.3975,6.9088025,6173101.71,4427458.66,2.85,7.56
KHM,LAO,2017,16.58,11.06,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,27.64,5.53,658.76,439.17,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323534,KHM,LAO,4050.579986,1379.7478152,62890.96072,3912.7420658,22177.20059,22177.20059,16.0733725,21919436.54,18015782.4,6.2,14.22,8244.843189,2432.431535,51116.78086,7283.5152726,17071.16208,17071.16208,7.018147,6788491.29,5146493.21,6.94,10.01
KHM,LAO,2018,25.05,16.7,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,41.75,8.35,612.84,408.56,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323537,KHM,LAO,4051.1669003,1509.8295566,67588.39299,4153.0187533,24571.75358,23833.65322,16.2745215,28829437.62,20492360.28,6.56,14.57,8401.3347661,2545.1089857,54310.53688,7619.2752543,18141.65138,18137.76146,7.128045,7158441.07,6000720.05,6.18,8.36
KHM,LAO,2019,28.69,19.13,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,47.82,9.56,164.24,109.49,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323540,KHM,LAO,4061.1489631,1643.6436116,72356.15051,4390.1957339,27089.39003,25514.90461,16.481304,29227312.37,25971672.21,5.57,13.75,8679.4090931,2589.3207181,57274.66211,7913.4493731,18740.55955,19127.67244,7.2376355,6823449.29,5985505.99,4.83,9.56
KHM,LAO,2020,7.52,5.01,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,12.53,2.51,472.46,314.98,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323543,KHM,LAO,4092.783219,1546.9097416,70115.99922,4192.1682648,25872.79789,24724.96145,16.7254735,26384611.6,25166569.35,6.29,12.88,9045.787834,2583.7768648,57562.77189,7835.3661254,18981.80071,19223.89072,7.3465325,6143724.42,6720996.71,1.48,7.66
KHM,LAO,2021,30.52,20.35,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,50.86,10.17,407.25,271.5,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323546,KHM,LAO,4098.722795,1588.3454643,72237.98236,4255.7253585,26961.06115,25473.23505,16.9743055,37816122.97,29706982.66,6.79,13.14,9697.915789,2526.0512195,59018.16081,7918.506451,18827.14853,19709.93815,7.4531935,7130577.41,8545267.29,1.28,6.29
KHM,LAO,2022,20.21,13.47,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,33.68,6.74,794.38,529.59,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323550,KHM,LAO,4102.037865,1715.2251819,76023.11559,4419.5057309,29504.82932,26807.98424,17.2017235,1678930000.0,1119290000.0,,,14035.22669,2046.4042667,60616.03416,8019.0467016,15468.7852,20243.57024,7.5590075,1333310000.0,888880000.0,,
KHM,LAO,2023,27.21,18.14,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,45.35,9.07,809.82,539.88,16700000.0,7000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323553,KHM,LAO,4110.652746,1814.3872084,79822.7667,4581.2278556,31613.6659,28147.85286,17.4238805,1665590000.0,1110400000.0,,,17688.87359,2028.2515893,62856.85283,8200.5106763,15546.53322,20991.9229,7.6649925,1049869999.9999999,699910000.0,,
KHM,MYS,2010,60.53,40.35,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,100.89,20.18,94.03,344.77,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323556,KHM,MYS,4184.9166667,775.29051235,38881.96357,2681.380475,11242.27529,13710.92277,14.500726,10394736.45,5833766.91,7.65,15.47,3.2210869147,8899.357517,579290.8791,20215.501021,255018.0,222908.0718,28.6557765,185425528.32,263711374.15,3.57,5.21
KHM,MYS,2011,139.6,93.07,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,232.67,46.53,164.07,601.6,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323559,KHM,MYS,4058.5,871.41911637,41630.75118,2827.6796505,12829.54114,14680.22604,14.722584,14908553.72,7929788.58,6.76,15.23,3.060003011,10217.11822,609959.2783,20916.208167,297952.0,234709.1099,29.162039,212514097.03,303422729.9,3.35,5.59
KHM,MYS,2012,88.41,58.94,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,147.36,29.47,144.83,531.03,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323562,KHM,MYS,4033.0,940.40567449,44675.35185,2989.3005196,14054.44321,15753.84169,14.9450855,15562910.59,9303921.26,12.06,14.94,3.0888008666,10600.572818,643344.1851,21688.563209,314443.0,247555.4457,29.662831,226696145.77,300056881.49,3.32,5.41
KHM,MYS,2013,161.72,107.81,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,269.53,53.91,187.58,687.8,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323566,KHM,MYS,4027.25,1003.8090382,47961.96789,3161.5894437,15227.9914,16912.79908,15.1702075,21356035.77,10688885.62,6.87,15.46,3.15090855,10713.633136,673539.4987,22321.654226,323276.0,259174.443,30.1742645,239821678.76,301639113.43,3.28,5.34
KHM,MYS,2014,141.66,94.44,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,236.1,47.22,400.21,1467.43,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323569,KHM,MYS,4037.5,1084.8125427,51387.68554,3337.5623935,16702.61084,18120.80778,15.3967715,18919015.18,12834555.05,5.51,14.97,3.272859746,11013.307815,713998.2808,23260.200214,338066.0,274742.7687,30.6961365,236392109.28,304639799.5,2.85,4.77
KHM,MYS,2015,63.68,42.46,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,106.14,21.23,160.56,588.74,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323572,KHM,MYS,4067.75,1155.3264342,54967.24782,3518.2977972,18049.95429,19383.06661,15.6232505,19831040.31,14590895.43,6.27,15.26,3.905500263,9648.6714006,750351.1776,24024.462669,301355.0,288731.1715,31.2327975,201293672.7,275162858.31,3.18,5.1
KHM,MYS,2016,123.84,82.56,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,206.41,41.28,233.76,857.13,16700000.0,32000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.323575,KHM,MYS,4058.6945789,1262.6630041,58778.29969,3707.7543757,20016.74786,20726.95547,15.852803,18592725.14,17211901.25,5.75,13.71,4.1483006629,9476.5328836,783741.0642,24653.942053,301256.0,301579.4235,31.7896855,188939837.03,262430958.41,3.14,4.76
